business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,permanently_closed,url
OPERATIONAL,"Tanjung, Mentebah, Kapuas Hulu Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.3971079, 'lng': 113.0248651}, 'viewport': {'northeast': {'lat': 0.3984577298927221, 'lng': 113.0262149298927}, 'southwest': {'lat': 0.3957580701072776, 'lng': 113.0235152701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SARAI BIANG,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118149721092308688488"">A Google User</a>'], 'photo_reference': 'AUGGfZlitD8PKGhYZe_D502l7gnPhNH3x7Ymk_CJxON9ulUKkd5mHbKjAk5CEtc1IvLMgKPnAlnsbMgtomJnu19e01rJVppXouvLlSo40jKH9Mq_Shh3O1HNNacDChDdebJgu6IZF9Kffid3IzUiN0hiWExRNEHOX1TtliVhDwwfGn0EYNm_', 'width': 4160}]",ChIJmacDi3lHADIRensAmko0Cts,4.5,ChIJmacDi3lHADIRensAmko0Cts,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,{'open_now': True},"{'compound_code': '92WF+RW Tanjung, Kapuas Hulu Regency, West Kalimantan, Indonesia', 'global_code': '6PGM92WF+RW'}",,https://www.google.com/maps/place/?q=place_id:ChIJmacDi3lHADIRensAmko0Cts
OPERATIONAL,"VRHF+63C, Jl. Kuala Kurun - Linau, Tampang Tumbang Anjir, Kec. Kurun, Kabupaten Gunung MAS, Kalimantan Tengah 74571, Indonesia","{'location': {'lat': -1.1219493, 'lng': 113.8226509}, 'viewport': {'northeast': {'lat': -1.120654720107278, 'lng': 113.8239928298927}, 'southwest': {'lat': -1.123354379892722, 'lng': 113.8212931701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Hardy,,ChIJgSsmUwAf_C0RGk_wC0TQOaQ,0.0,ChIJgSsmUwAf_C0RGk_wC0TQOaQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJgSsmUwAf_C0RGk_wC0TQOaQ
OPERATIONAL,"Q987+HV, Kereho, Hulu Kapuas, Kapuas Hulu Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.7664371, 'lng': 113.3646892}, 'viewport': {'northeast': {'lat': 0.7677869298927222, 'lng': 113.3660390298927}, 'southwest': {'lat': 0.7650872701072777, 'lng': 113.3633393701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung sepan,,ChIJRR0ej1yhATIRXxB9jheT9Tk,5.0,ChIJRR0ej1yhATIRXxB9jheT9Tk,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJRR0ej1yhATIRXxB9jheT9Tk
OPERATIONAL,"Kilometer 46 Hauling road Adaro Mineral Indonesia, Sei Pinang, Mandau Talawang, Kabupaten Kapuas, Kalimantan Tengah, Indonesia","{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.7879251701072777, 'lng': 113.9226768298927}, 'southwest': {'lat': -0.7906248298927221, 'lng': 113.9199771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,ERT STATION 913,,ChIJa9BXJwDH_i0Rw9oc9WyxLqs,0.0,ChIJa9BXJwDH_i0Rw9oc9WyxLqs,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJa9BXJwDH_i0Rw9oc9WyxLqs
OPERATIONAL,"6W6C+7GP, Sei Pinang, Mandau Talawang, Kapuas Regency, Central Kalimantan, Indonesia","{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.7879251701072777, 'lng': 113.9226768298927}, 'southwest': {'lat': -0.7906248298927221, 'lng': 113.9199771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Kepulauan Riau batam,,ChIJBZTP6ljH_i0RdV5mymi-YOM,0.0,ChIJBZTP6ljH_i0RdV5mymi-YOM,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJBZTP6ljH_i0RdV5mymi-YOM
OPERATIONAL,"6W6C+7GP, Sei Pinang, Mandau Talawang, Kapuas Regency, Central Kalimantan, Indonesia","{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.7879251701072777, 'lng': 113.9226768298927}, 'southwest': {'lat': -0.7906248298927221, 'lng': 113.9199771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,"Sukabimi,jawabarat indonesia",,ChIJYWxC58fH_i0RD0S5d6XtdVU,0.0,ChIJYWxC58fH_i0RD0S5d6XtdVU,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJYWxC58fH_i0RD0S5d6XtdVU
OPERATIONAL,"6JC4+P42, Muara Jaan, Murung, Murung Raya Regency, Central Kalimantan 73911, Indonesia","{'location': {'lat': -0.7782439999999999, 'lng': 114.6052749}, 'viewport': {'northeast': {'lat': -0.7774412701072777, 'lng': 114.60700645}, 'southwest': {'lat': -0.7801409298927221, 'lng': 114.60008025}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Tosah puruk cahu,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115949175544312304146"">Aulia Rizky</a>'], 'photo_reference': 'AUGGfZl8YyqgMxz30q79BsbLnylbF1352Nrv8yceqCM0i0hX5MUSx-WFg3AERhm0DIdM5o0DGkG2HZ7zmPGFFTTOn2QKTf1Xf7wtFmukCOpeVJwtseK3ZQk6H4eThMkf6W3XuOi22Lao8xvcTedN9PWIWG2FdeOvwdUMfa3xt34PDAfKS7Yd', 'width': 5184}]",ChIJ6UbrsW8U-S0RwSPHNun5jpU,4.4,ChIJ6UbrsW8U-S0RwSPHNun5jpU,"['tourist_attraction', 'point_of_interest', 'establishment']",117.0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ6UbrsW8U-S0RwSPHNun5jpU
OPERATIONAL,"HV94+XVQ, Jl. Lintas Selatan, Tekalong, Mentebah, Kapuas Hulu Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.5699657, 'lng': 112.857231}, 'viewport': {'northeast': {'lat': 0.5713155298927224, 'lng': 112.8585808298927}, 'southwest': {'lat': 0.5686158701072779, 'lng': 112.8558811701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk Semah,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115179742352786224583"">A Google User</a>'], 'photo_reference': 'AUGGfZk_nEu69Ldxsz8aKEK8KvoGiZU0Gz7NgcJ1fVRQmFWXYKwYdUAIcsBIk4WDn78U_limMtxHeaW8pkoQuewiPf5F-YCFIe-RgbyJIEVHG_rGbKzLPmGR8pkhyQ-4plHD_Ts2GUWLiOruMMKmfVcz80Xfq4aZCrBvOpnBNe4e4tiJKYUn', 'width': 8000}]",ChIJ-5LqcuvNATIRbay9MCkgQr0,4.3,ChIJ-5LqcuvNATIRbay9MCkgQr0,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-5LqcuvNATIRbay9MCkgQr0
OPERATIONAL,"6W6C+7GP, Sei Pinang, Mandau Talawang, Kapuas Regency, Central Kalimantan 74511, Indonesia","{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.7879251701072777, 'lng': 113.9226768298927}, 'southwest': {'lat': -0.7906248298927221, 'lng': 113.9199771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Kalimantan tengah,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115093473222492140857"">A Google User</a>'], 'photo_reference': 'AUGGfZloCvzAOs-i92BmzdqEjKWdqIrcqpHgE1ZQNlkcT8-cZGN093O3mV47tGbwL_3xKYnQ8Y2Q6XyddcI9NDdfVwsz3W4CWYWWatXinYNOoN-cTpWRpMR6ZgXZ51ne5dEKPgFYFk4pCZouqqyCtfwOjGR3eNF0XFVOPOBJuC88Ruy5a9rG', 'width': 1872}]",ChIJJ5IVSHbH_i0RFYyWOSphrRk,4.8,ChIJJ5IVSHbH_i0RFYyWOSphrRk,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",6.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJJ5IVSHbH_i0RFYyWOSphrRk
OPERATIONAL,"CH2C+PH, Beriwit, Murung, Murung Raya Regency, Central Kalimantan, Indonesia","{'location': {'lat': -0.5982287, 'lng': 114.5714016}, 'viewport': {'northeast': {'lat': -0.5973905201072779, 'lng': 114.5723133298927}, 'southwest': {'lat': -0.6000901798927223, 'lng': 114.5696136701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tamputuk simpang,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117050535067055485407"">A Google User</a>'], 'photo_reference': 'AUGGfZkFPIxgXMpfQEvxaMTWk2KHOalZqh5jaVaQ_mfuanRIgUQ-94ZMMopIEP82al66qVhO3HqOIM6BfLO-fCx5Yde-dsQuhOnvA7Fjt8Bi1qs4zdw7-GJUPuC40C3HCyODUcV_jd8so4-aaaG62p05FikFfK1_d07OQ9BerLRnyUzJntA6', 'width': 3120}]",ChIJBQrvj6If-S0R6ISxnGjsJtU,0.0,ChIJBQrvj6If-S0R6ISxnGjsJtU,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJBQrvj6If-S0R6ISxnGjsJtU
OPERATIONAL,"WMCP+4CC, Tewah, Gunung MAS Regency, Central Kalimantan 74561, Indonesia","{'location': {'lat': -1.0796959, 'lng': 113.6860209}, 'viewport': {'northeast': {'lat': -1.078346070107278, 'lng': 113.6873707298927}, 'southwest': {'lat': -1.081045729892722, 'lng': 113.6846710701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Sei Pontot,,ChIJERM3Rj6f_i0Rhqtx-hxIprk,2.0,ChIJERM3Rj6f_i0Rhqtx-hxIprk,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJERM3Rj6f_i0Rhqtx-hxIprk
OPERATIONAL,"FM7Q+542, Temuyuk, Bunut Hulu, Kapuas Hulu Regency, West Kalimantan 78762, Indonesia","{'location': {'lat': 0.4628923, 'lng': 112.6877706}, 'viewport': {'northeast': {'lat': 0.4642429798927223, 'lng': 112.6891160798927}, 'southwest': {'lat': 0.4615433201072778, 'lng': 112.6864164201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kelibang,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115108496119268019454"">lleo aantoni</a>'], 'photo_reference': 'AUGGfZmpIWg3t54CMkDeWJPKL83DB2-1NlOiYpSNR_GlpN4fdgMw-GRJTnRZOTJ6tKLOfhJU--C4WBNvXb8GQG03XlVESDcSCXdk4PFH5TbPyy2HjNdZtXvm_nvEp4hyrksZXrKjsqUafUbiQxGK3nJtfrs8rLLLPorDnMib9cO3FADiZdCj', 'width': 2448}]",ChIJ3QoiZ1gpADIRDT_ufFRPv-U,3.0,ChIJ3QoiZ1gpADIRDT_ufFRPv-U,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3QoiZ1gpADIRDT_ufFRPv-U
CLOSED_TEMPORARILY,"CV9W+45, Tumbang Bokoi, Mandau Talawang, Kapuas Regency, Central Kalimantan 74581, Indonesia","{'location': {'lat': -0.5821775, 'lng': 113.8954162}, 'viewport': {'northeast': {'lat': -0.5808113201072778, 'lng': 113.8968617798927}, 'southwest': {'lat': -0.5835109798927223, 'lng': 113.8941621201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tiang langit,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116328855292359208367"">A Ri</a>'], 'photo_reference': 'AUGGfZm3JO6mARVAVR5Nw4BRgHltl3AzAeEgAG-w1UbEobff6X8iecEwGjN9AuvglWwBEXBt2DO7qP9O3rFZNJw3YJJRfDrcw8Ukz_LA7NDyiJybM2pRM0e_Y94wh_6IBcQkdK0i-3RJBTBZ7ZF-x_0vFGhy-Oc3P-Y2282nZbx96KxVdUAM', 'width': 3120}]",ChIJGwJztVHZ_i0RAdCEdZ5lT78,4.5,ChIJGwJztVHZ_i0RAdCEdZ5lT78,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJGwJztVHZ_i0RAdCEdZ5lT78
CLOSED_TEMPORARILY,"6W6C+7GP, Sei Pinang, Mandau Talawang, Kapuas Regency, Central Kalimantan, Indonesia","{'location': {'lat': -0.789275, 'lng': 113.921327}, 'viewport': {'northeast': {'lat': -0.7879251701072777, 'lng': 113.9226768298927}, 'southwest': {'lat': -0.7906248298927221, 'lng': 113.9199771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pematang sulur,,ChIJGfpwIdPH_i0R5Jzw92_xLbQ,0.0,ChIJGfpwIdPH_i0R5Jzw92_xLbQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJGfpwIdPH_i0R5Jzw92_xLbQ
